Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
607,60,80,15693,False,3.5,0,31/05/2025 11:41:04,False,0,1,93,74.2,9414,,3.4,102,31/05/2025 14:17:53,False,0,1,3818148C,93,2,14,GF,60/80,1022,1022,Perdix AI
Time (sec),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
1318,73.5,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1320,73.6,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1322,73.7,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1324,73.7,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1326,73.7,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1328,73.7,30,60,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1330,73.6,30,61,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1332,73.3,30,61,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1334,73.3,30,61,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1336,73.4,30,61,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1338,73.4,30,61,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1340,73.2,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1342,73.2,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1344,73.3,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1346,73.4,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1348,73.4,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1350,73.4,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1352,73.4,30,62,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1354,73.5,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1356,73.2,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1358,73.2,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1360,73.3,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1362,73.3,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1364,73.3,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1366,73.4,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1368,73.4,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1370,73.5,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1372,73.5,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1374,73.2,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1376,73.1,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1378,73.1,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1380,73,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1382,73,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1384,73,30,63,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1386,73,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1388,73.1,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1390,73,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1392,73.1,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1394,73.1,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1396,73.1,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1398,73.2,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1400,73.3,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1402,73.3,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1404,73.3,30,64,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1406,73.3,30,65,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1408,73.4,30,65,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1410,73.4,30,65,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1412,73.3,30,66,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1414,73.3,30,66,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1416,73.5,30,66,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1418,73.6,30,66,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1420,73.6,30,66,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1422,73.6,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1424,73.5,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1426,73.4,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1428,73.3,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1430,73.3,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1432,73.1,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1434,73.2,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1436,73.3,30,67,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1438,73.3,30,67,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1440,73.1,30,67,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1442,73.2,30,67,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1444,73.5,30,68,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1446,73.5,30,68,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1448,73.5,30,68,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1450,73.6,30,68,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1452,73.6,30,68,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1454,73.6,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1456,73.5,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1458,73.2,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1460,73.1,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1462,73.3,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1464,73.5,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1466,73.5,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1468,73.4,30,69,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1470,73.4,30,70,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1472,73.4,30,70,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1474,73.3,30,70,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1476,73.4,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1478,73.4,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1480,73.5,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1482,73.7,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1484,73.9,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1486,74,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1488,73.7,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1490,73.8,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1492,73.8,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1494,73.8,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1496,73.9,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1498,73.7,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1500,73.7,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1502,73.7,30,71,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1504,73.7,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1506,73.7,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1508,73.7,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1510,73.9,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1512,73.9,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1514,73.9,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1516,74,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1518,73.7,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1520,73.3,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1522,73.2,30,72,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1524,73.1,30,73,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1526,73.2,30,73,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1528,73.2,30,73,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1530,73.2,30,74,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1532,73.2,30,74,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1534,73.1,30,74,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1536,73.3,30,74,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1538,73.4,30,74,1.3,0.1,0.57,2,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1540,73.3,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1542,73.4,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1544,73.4,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1546,73.5,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1548,73.6,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1550,73.8,33,74,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1552,73.9,33,75,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1554,73.9,33,75,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1556,73.9,33,75,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1558,73.8,33,75,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1560,73.7,33,75,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1562,73.6,33,76,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1564,73.6,33,76,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1566,73.6,33,76,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1568,73.5,33,76,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1570,73.5,33,76,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1572,73.5,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1574,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1576,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1578,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1580,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1582,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1584,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1586,73.6,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1588,73.5,33,77,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1590,73.6,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1592,73.7,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1594,73.7,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1596,73.7,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1598,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1600,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1602,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1604,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1606,73.9,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1608,73.9,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1610,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1612,73.9,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1614,73.8,33,78,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1616,73.7,33,79,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1618,73.7,33,79,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1620,73.7,33,79,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1622,73.7,33,80,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1624,73.6,33,80,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1626,73.6,33,80,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1628,73.7,33,80,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
1630,73.7,33,80,1.3,0.1,0.57,1,0,0,0,10,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
